date,momentum_10,momentum_20,sma_20,sma_200,macd,macd_signal,bb_width,atr_14,volume_sma_20,volume_ratio,trend_label,month,weekday,trend_lag1,trend_lag2,trend_lag3
2021-02-03,0.0193410916243239,-0.0065495207667731,61.408,61.58608695652174,-0.5203865124791989,-0.6535273408444452,5.010953895953179,1.5642857142857136,1233559.0,0.9598041115179736,Sideways,2,2,Uptrend,Uptrend,Uptrend
2021-02-03,-0.0692677410234661,-0.0551090700344432,69.0805,68.94478260869565,-0.5297739738492737,0.1227622450690699,6.45235787176,1.519285714285715,1198693.75,1.1612248749941343,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-03,-0.033758909689042,0.0200099222755085,123.5415,123.13391304347826,0.7528095278043452,1.1290340601000208,10.803954636588998,4.186428571428571,1237838.95,1.0511940992000617,Downtrend,2,2,Downtrend,Downtrend,Downtrend
2021-02-03,0.0145791209960626,0.048729512704873,93.8355,93.43608695652176,1.2733473575277685,1.2577364971735572,8.3019386448683,2.092857142857144,1183998.05,0.9478208177792184,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-03,0.1078355314197052,0.1124961047055157,67.517,66.87173913043478,2.1232963619245027,1.695768816139062,10.883908740598883,2.7985714285714294,1195857.35,0.7328884168333287,Sideways,2,2,Downtrend,Sideways,Sideways
2021-02-03,-0.1069515636698726,-0.1167188835089718,166.205,167.36652173913043,-3.754991102277757,-2.4413716727488186,23.26339252084574,5.961428571428574,1243722.55,1.080827070314034,Downtrend,2,2,Downtrend,Downtrend,Downtrend
2021-02-03,0.0472279260780288,0.1853275370143024,67.1115,66.49260869565217,1.842992471577957,1.4215291427893064,14.344919658192602,2.6978571428571394,1161331.2,0.9927770820244906,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-03,-0.0539223647880461,-0.1056348840779978,59.0515,59.66434782608695,-1.4931821334853197,-1.2762888859959096,12.18572953132172,2.472857142857144,1305969.4,0.9080434809575172,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-03,0.0078884349908439,-0.0866734745979066,73.2015,73.74391304347826,-1.3219734052034229,-1.3301160233755631,10.947501709714912,1.94142857142857,1172100.6,0.8671004860845561,Downtrend,2,2,Sideways,Downtrend,Downtrend
2021-02-03,0.0661354581673308,0.1281618887015176,88.1695,87.55173913043478,1.7901005025683645,1.3288245991260086,8.9575793252653,2.019999999999999,1182707.6,1.1196791159539348,Sideways,2,2,Uptrend,Uptrend,Sideways
2021-02-03,-0.1011984021304926,-0.1559862457017817,87.7125,89.22652173913043,-2.81523442421259,-1.931274982169965,16.34998741348292,2.767142857142856,1194328.3,0.7523492493646847,Uptrend,2,2,Uptrend,Uptrend,Downtrend
2021-02-03,-0.011191135734072,0.0339473989109024,88.73499999999999,88.30869565217391,1.30714592359422,1.4419448520336755,10.427199250543111,3.019285714285714,1178455.2,0.8556031659073676,Sideways,2,2,Downtrend,Sideways,Sideways
2021-02-03,-0.0465029298092506,-0.0325110689437064,78.9575,79.1482608695652,-0.9889021098161948,-0.837799371098471,6.179557129421909,2.03,1216762.0,1.19237369345854,Sideways,2,2,Sideways,Downtrend,Downtrend
2021-02-03,0.0828169685414681,0.0772969768820392,87.55350000000001,86.88869565217392,0.9145786747077692,0.6632924589342711,11.309869188130818,3.844999999999998,1269662.2,0.8045817226030673,Downtrend,2,2,Sideways,Sideways,Uptrend
2021-02-04,0.015669730299834,0.0732367457411238,65.78099999999999,65.35416666666667,1.034399065774366,0.8914858821097202,6.743479033383608,1.7271428571428598,1235727.3,0.9774923642133664,Downtrend,2,3,Downtrend,Sideways,Downtrend
2021-02-04,0.1025136281041791,0.1484227129337541,67.98750000000001,67.11916666666667,2.248611788216905,1.8063374105546308,11.13777356566385,2.719285714285715,1196608.95,0.8233500175642177,Uptrend,2,3,Sideways,Downtrend,Sideways
2021-02-04,-0.0642830447240562,-0.0555765120080472,78.7365,78.98,-1.1566116066314294,-0.9015618182050626,7.039476954254013,2.1414285714285697,1228930.45,1.2647505830048686,Uptrend,2,3,Sideways,Sideways,Downtrend
2021-02-04,0.0072393822393823,-0.0014354066985646,61.4035,61.62875,-0.3563490751751033,-0.5940916877105767,4.992023532333192,1.5549999999999995,1210018.15,0.7788180697950688,Downtrend,2,3,Sideways,Uptrend,Uptrend
2021-02-04,-0.1012429246659274,-0.0888547089446284,165.454,166.81041666666667,-4.179246477473612,-2.7889466336937776,25.49410136110941,5.688571428571431,1228991.8,0.8554727541713459,Downtrend,2,3,Downtrend,Downtrend,Downtrend
2021-02-04,0.0755070934458903,0.0666279069767441,87.84,87.09041666666667,1.1938430791556698,0.7694025829785509,11.797769637565068,3.854285714285712,1245822.75,0.7665946058538424,Downtrend,2,3,Downtrend,Sideways,Sideways
2021-02-04,0.000875273522976,0.0648352927482249,89.0135,88.44083333333333,1.3585875709366206,1.4252733958142647,10.34625200380873,2.9100000000000006,1193513.3,1.2647505830048686,Downtrend,2,3,Sideways,Downtrend,Sideways
2021-02-04,0.0045440775522569,0.0247218788627936,97.9045,98.03375,0.0604212359322389,-0.1378217477686773,6.891086233220733,3.182142857142858,1274694.3,1.2010581674366945,Uptrend,2,3,Uptrend,Sideways,Downtrend
2021-02-04,-0.0456816559600287,-0.1197103010714072,155.4305,156.66375,-2.8873956410790527,-2.197395930351321,21.567451012066613,5.407142857142857,1210812.0,0.8265758846129705,Sideways,2,3,Sideways,Downtrend,Downtrend
2021-02-04,-0.0825492831541219,-0.1366989881956155,87.7125,88.92166666666667,-2.8833413442820017,-2.1216882545923723,16.108891954445426,2.5799999999999983,1199058.7,1.1680153773956188,Uptrend,2,3,Uptrend,Uptrend,Uptrend
2021-02-04,-0.0454320171815628,-0.084310618066561,58.7855,59.58583333333333,-1.3467990799109444,-1.2903909247789165,11.612896460854472,2.3971428571428577,1324445.05,1.0082562504197512,Sideways,2,3,Uptrend,Uptrend,Uptrend
2021-02-04,-0.0752452245740835,-0.1131876972584936,151.66799999999998,153.39125,-5.101720086761958,-4.467275676371759,24.630902626792363,4.84142857142857,1177657.25,1.081009775976839,Uptrend,2,3,Uptrend,Sideways,Sideways
2021-02-04,0.1179197358394719,0.1636591975675856,159.45850000000002,158.44458333333333,5.488321734194115,4.032990713253117,40.99683724059109,5.6657142857142855,1244468.7,0.8023190644388213,Sideways,2,3,Sideways,Sideways,Sideways
2021-02-04,-0.0439058934613265,-0.000493542814839,123.5385,123.06625,0.5642212398345379,1.0160714960469244,10.813303891624926,3.966428571428572,1211972.95,0.7535423954800312,Downtrend,2,3,Downtrend,Downtrend,Downtrend
2021-02-04,-0.003398109801423,0.0225539333188058,93.939,93.45333333333332,1.106084938251939,1.2274061853892335,8.073659836647494,2.105714285714287,1185522.3,1.2647505830048686,Sideways,2,3,Sideways,Sideways,Sideways
2021-02-04,0.0520204894706888,0.1045775068722361,88.607,87.75458333333334,1.8696372788721904,1.436987135075245,8.67062894580252,2.0928571428571416,1202636.4,1.0719707136753889,Sideways,2,3,Sideways,Uptrend,Uptrend
2021-02-04,0.0014255167498218,-0.0994744263555954,72.8135,73.59833333333333,-1.3682469990979342,-1.3377422185200374,10.25559893295778,2.0328571428571416,1194100.4,1.2431174129076583,Sideways,2,3,Downtrend,Sideways,Downtrend
2021-02-04,0.1178893994612579,0.1740722249958395,63.8135,63.17958333333333,2.471801693104254,1.6431718129047972,14.692412793146374,1.8392857142857133,1139988.0,0.902461253978112,Sideways,2,3,Sideways,Uptrend,Uptrend
2021-02-04,-0.058302372106316,-0.0635213869546681,68.857,68.81791666666668,-0.5297739738492737,-0.0077449987145988,6.921686438859723,1.557857142857144,1192115.2,0.8206320999849679,Sideways,2,3,Sideways,Sideways,Sideways
2021-02-04,0.0147575544624032,0.1463956811686251,67.5725,66.73041666666667,1.932972231576884,1.523817760546822,14.478527840255488,2.72428571428571,1157755.75,1.2084172330821936,Sideways,2,3,Sideways,Sideways,Sideways
2021-02-05,-0.0274880272912155,-0.1052631578947368,154.5585,156.3268,-2.9902902818113546,-2.355974800643328,20.184722831623787,5.363571428571427,1213722.65,0.7468543163464899,Sideways,2,4,Sideways,Sideways,Downtrend
2021-02-05,0.0065635777060852,0.0669811320754718,89.2975,88.5224,1.3036362966785615,1.400945975987124,9.620144434849664,2.799285714285714,1220239.8,1.2451290311953438,Sideways,2,4,Downtrend,Sideways,Downtrend
2021-02-05,-0.0535527005768223,-0.0786753445635529,151.0515,153.0312,-4.879671625741793,-4.569453262799951,24.96784045211172,4.742857142857141,1149794.5,0.9019168207884104,Sideways,2,4,Uptrend,Uptrend,Sideways
2021-02-05,0.037864187733817,0.0651541593949969,88.887,87.90639999999999,1.8412442998638312,1.5178385680329622,8.672260435009463,2.0821428571428564,1206997.55,1.173921189815174,Downtrend,2,4,Sideways,Sideways,Uptrend
2021-02-05,-0.0208741944522274,-0.1187744294540411,72.3425,73.45,-1.4176266296523463,-1.3537191007464993,8.549722063811316,2.092142857142856,1201147.45,1.238944477632617,Uptrend,2,4,Sideways,Downtrend,Sideways
2021-02-05,0.0245086705202313,0.0352803738317757,87.991,87.1516,1.1509437598010948,0.8457108183430597,11.622837048355734,3.974999999999997,1240894.55,0.8960116715799904,Downtrend,2,4,Downtrend,Downtrend,Sideways
2021-02-05,0.0512905911740217,0.0025408924884866,61.4115,61.6888,-0.1822872758607872,-0.5117308053406189,5.036160191424031,1.53,1210090.4,1.1546335711778228,Sideways,2,4,Downtrend,Sideways,Uptrend
2021-02-05,0.0047945205479451,-0.0732785849652558,58.5535,59.5496,-1.1449684928665036,-1.261306438396434,10.800329624599428,2.4478571428571434,1326549.1,1.0353668778637743,Uptrend,2,4,Sideways,Uptrend,Uptrend
2021-02-05,-0.0622947106127533,-0.1135025163293713,87.1825,88.6764,-2.8336434458260413,-2.264079292839106,15.748843900760534,2.5435714285714264,1179196.1,0.7539085314139014,Uptrend,2,4,Uptrend,Uptrend,Uptrend
2021-02-05,0.1191039596150811,0.1831220813875915,64.3625,63.49,2.6295936010625383,1.8404561705363456,15.525912465769522,1.77,1142650.65,0.9618731674462356,Sideways,2,4,Sideways,Sideways,Uptrend
2021-02-05,0.0157627294410451,-0.0277915632754341,97.7645,98.0304,0.022993463262253,-0.1056587055624912,6.351400674364356,3.147857142857144,1288676.95,1.1512466332233229,Uptrend,2,4,Uptrend,Uptrend,Sideways
2021-02-05,0.0041788549937318,0.0752880635417831,94.2755,93.56,1.1435165477850973,1.2106282578684064,7.060919576312841,2.1507142857142867,1183247.0,1.1194940701307503,Downtrend,2,4,Sideways,Sideways,Sideways
2021-02-05,-0.0258345056912647,-0.0428499623020859,78.566,78.8676,-1.190268772436724,-0.959303209051395,7.349310314938606,2.1042857142857136,1217271.65,0.99086838997688,Sideways,2,4,Uptrend,Sideways,Sideways
2021-02-05,-0.1010047902792383,-0.0919336755767983,164.675,166.2936,-4.474383919835361,-3.1260340909220945,27.180111924172024,5.32714285714286,1218168.7,0.9488595463009352,Downtrend,2,4,Downtrend,Downtrend,Downtrend
2021-02-05,-0.0319240724762728,-0.0322024151811387,68.745,68.758,-0.5083255850513382,-0.1078611159819466,7.019377690215464,1.7192857142857148,1176694.5,0.967074291585454,Sideways,2,4,Sideways,Sideways,Sideways
2021-02-05,0.1291405783435865,0.1853275370143024,161.1965,159.3808,5.488321734194115,4.598051063416884,40.99683724059109,5.892142857142856,1224890.5,0.8023190644388213,Downtrend,2,4,Sideways,Sideways,Sideways
2021-02-05,-0.0526487102286598,-0.0436996878593723,123.2725,122.8004,0.0039971254441297,0.8136566219263655,12.477340303631664,4.153571428571428,1208094.95,0.8659476641302076,Sideways,2,4,Downtrend,Downtrend,Downtrend
2021-02-05,0.0406985573272591,0.0531735054556632,68.1605,67.1756,1.979743683024722,1.841018665048649,10.79934871330579,3.0500000000000007,1213929.85,1.2647505830048686,Uptrend,2,4,Uptrend,Sideways,Downtrend
2021-02-05,0.0194647201946471,0.1355013550135502,67.9975,66.9104,1.9040621035808696,1.5998666291536316,14.07492656800516,2.77285714285714,1154114.5,0.9907032621113416,Uptrend,2,4,Sideways,Sideways,Sideways
2021-02-05,-0.0095380029806259,0.0449685534591193,65.924,65.3984,0.9315080210440528,0.8994903098965868,6.443031649938185,1.701428571428574,1232686.4,0.9948288550924226,Downtrend,2,4,Downtrend,Downtrend,Sideways
2021-02-08,-0.0194923573131398,-0.0974570801600619,71.965,73.31423076923078,-1.4377659227687332,-1.3705284651509462,7.314337758273552,2.0828571428571405,1185084.4,1.0352891321495752,Uptrend,2,0,Uptrend,Sideways,Downtrend
2021-02-08,0.1185096607716031,0.1853275370143024,162.732,160.08615384615385,5.488321734194115,5.07617115392289,40.99683724059109,6.046428571428568,1213802.95,0.8476688905723948,Downtrend,2,0,Downtrend,Sideways,Sideways
2021-02-08,-0.0092856669098627,-0.0910363293373091,153.8105,156.05923076923077,-2.946685908803204,-2.474117022275303,18.44623698610013,5.138571428571429,1212188.85,0.9087148425758906,Sideways,2,0,Sideways,Sideways,Sideways
2021-02-08,-0.0385387394620635,-0.0983812272556156,150.26749999999998,152.6723076923077,-4.879671625741793,-4.63149693538832,24.49776402256464,4.563571428571428,1165856.9,1.1922929820975456,Sideways,2,0,Sideways,Uptrend,Uptrend
2021-02-08,-0.070853590499721,-0.0310032416258,123.086,122.56115384615386,-0.4222069200234983,0.5664839135363927,13.617087717083123,4.224285714285714,1192751.95,0.9164009331529492,Sideways,2,0,Sideways,Downtrend,Downtrend
2021-02-08,0.0742928547086219,0.0891396982609695,89.274,88.16269230769231,2.038927928277644,1.6220564400818986,9.814253008011434,2.285,1189289.3,0.832083497261768,Downtrend,2,0,Downtrend,Sideways,Sideways
2021-02-08,-0.1325681492109038,-0.1074697372305875,163.765,165.71115384615385,-4.873202327157685,-3.475467738169213,29.333418341184483,5.512857142857145,1200904.65,0.8175653246075781,Downtrend,2,0,Downtrend,Downtrend,Downtrend
2021-02-08,0.0483283680900363,0.0036444303596894,61.423,61.75230769230769,-0.0270845866445981,-0.4148015616014147,5.105210547748456,1.5714285714285714,1205659.9,0.9072409225852168,Sideways,2,0,Sideways,Downtrend,Sideways
2021-02-08,0.0061935754776401,0.0810963230318069,94.635,93.64807692307691,1.1382733182423124,1.1961572699431875,4.817957636745405,2.306428571428573,1173163.0,0.7069188169077955,Downtrend,2,0,Downtrend,Sideways,Sideways
2021-02-08,-0.0271978829755953,-0.036405999708752,68.62,68.65846153846154,-0.5774662994113271,-0.2017821526678228,7.388332195534986,1.691428571428572,1160837.2,1.0292631903939675,Sideways,2,0,Sideways,Sideways,Sideways
2021-02-08,-0.0123072936908926,-0.054563492063492,78.346,78.76653846153846,-1.1974899847065643,-1.006940564182429,7.3573725287167235,2.0271428571428567,1211188.2,1.0334587143434852,Downtrend,2,0,Sideways,Uptrend,Sideways
2021-02-08,0.00835282325426,0.0613058258117453,89.559,88.6,1.250513374719361,1.3708594557335716,8.905387133639977,2.710714285714285,1196102.3,0.765124354329893,Downtrend,2,0,Sideways,Downtrend,Sideways
2021-02-08,0.0167208546214583,-0.0093902025115962,87.9495,87.16730769230769,1.0196586091979327,0.8805003765140343,11.622551400300663,3.703571428571426,1213471.75,0.7226867868988297,Sideways,2,0,Downtrend,Downtrend,Downtrend
2021-02-08,0.0176249144421629,-0.0342643715492042,58.448,59.54653846153846,-0.9107710985397616,-1.1911993704250998,10.46200624817449,2.3721428571428578,1315393.25,0.7893776252843019,Uptrend,2,0,Uptrend,Sideways,Uptrend
2021-02-08,0.0136907335350915,0.1343331720690213,68.41400000000002,67.0423076923077,1.7887158539705297,1.6376364741170113,13.02356342214091,2.681428571428568,1159703.6,1.0559836151237263,Uptrend,2,0,Uptrend,Sideways,Sideways
2021-02-08,0.0013539942831353,0.0276362513509342,66.0135,65.44307692307692,0.848257111115231,0.8892436701403157,6.371572060827361,1.632857142857146,1239552.1,1.0497364330228636,Downtrend,2,0,Downtrend,Downtrend,Downtrend
2021-02-08,0.0537775829314626,0.098902773544651,68.485,67.36538461538461,2.032114897668734,1.8792379115726665,11.070366323040808,3.247857142857143,1219114.7,1.2140006186456451,Uptrend,2,0,Uptrend,Uptrend,Sideways
2021-02-08,-0.0461098398169336,-0.1022935285883492,86.70750000000001,88.4723076923077,-2.716146306627508,-2.3544926955967864,15.14021414018049,2.5328571428571403,1187765.4,0.8505467493833379,Sideways,2,0,Uptrend,Uptrend,Uptrend
2021-02-08,0.1075468774213543,0.1784006595218465,64.9035,63.79692307692308,2.76553206341093,2.0254713491112626,16.341921680467294,1.8157142857142856,1165001.0,1.1776444827085986,Sideways,2,0,Sideways,Sideways,Sideways
2021-02-08,-0.0072962696536841,-0.0278756163832143,97.626,97.97538461538464,-0.1142846317158046,-0.1073838907931539,6.244079638050408,3.1892857142857145,1271843.7,0.7162200827035586,Uptrend,2,0,Uptrend,Uptrend,Uptrend
2021-02-09,0.003362885967594,0.0109867542868877,97.6795,97.99333333333334,-0.0721602373913157,-0.1003391601127862,6.283243882280118,3.010714285714286,1276375.0,1.1000763882087945,Uptrend,2,1,Uptrend,Uptrend,Uptrend
2021-02-09,-0.0193268910363212,-0.0431602048280906,122.8205,122.38185185185183,-0.6603758226545722,0.3211119662981997,14.438932603791798,4.061428571428571,1202671.2,1.0852625389216937,Sideways,2,1,Sideways,Sideways,Downtrend
2021-02-09,0.069534935969445,0.0927349936875931,89.678,88.42370370370371,2.2216267490773163,1.7419705018809823,10.925759807373538,2.272142857142857,1172576.3,0.9612986378796842,Downtrend,2,1,Downtrend,Downtrend,Sideways
2021-02-09,0.0027293404094008,0.036357937627331,66.12950000000001,65.46851851851852,0.7390632972266644,0.8592075955575855,6.0243642162909055,1.6135714285714309,1241959.3,1.0101401873636278,Sideways,2,1,Downtrend,Downtrend,Downtrend
2021-02-09,0.0528958821560092,-0.0031695721077654,61.413,61.79481481481481,0.0597219030449522,-0.3198968686721413,5.052750788067399,1.5835714285714286,1189456.55,0.8162416693573211,Sideways,2,1,Sideways,Sideways,Downtrend
2021-02-09,0.0242682747462863,0.0578763481695276,68.6755,67.44962962962963,1.8529514345246696,1.8739806161630672,10.822623283513202,3.435714285714286,1236508.7,0.9561671502998724,Uptrend,2,1,Uptrend,Uptrend,Uptrend
2021-02-09,0.015752993068683,0.0457346740188129,94.8465,93.76185185185186,1.1905953085635588,1.195044877667262,4.716524590259866,2.3007142857142875,1171549.3,0.8665380108203726,Downtrend,2,1,Downtrend,Downtrend,Sideways
2021-02-09,-0.0420574443141851,-0.0629300458715595,68.4005,68.53666666666666,-0.6888732260533601,-0.2992003673449303,7.847058852307583,1.7378571428571428,1149941.65,0.9620122899279282,Sideways,2,1,Sideways,Sideways,Sideways
2021-02-09,-0.0013025921583951,-0.0314552804446689,78.22149999999999,78.68888888888888,-1.155199025832971,-1.0365922565125374,7.46172577752273,1.985,1205472.0,1.0934082251599373,Downtrend,2,1,Downtrend,Sideways,Uptrend
2021-02-09,-0.1033412452072302,-0.0998900293255131,162.94750000000002,165.03037037037035,-5.434861166773061,-3.867346423889983,32.812315723793176,5.656428571428573,1199822.05,0.9248046408215284,Downtrend,2,1,Downtrend,Downtrend,Downtrend
2021-02-09,0.0803191489361703,-0.0132793522267206,58.407,59.59777777777778,-0.6004367172462821,-1.0730468397893365,10.267972484739545,2.369285714285714,1314701.3,1.1354054339187158,Uptrend,2,1,Uptrend,Uptrend,Sideways
2021-02-09,0.0863058119231727,0.1615656464626258,163.9435,160.60888888888888,5.488321734194115,5.224977949356072,40.99683724059109,6.152142857142857,1200861.3,0.8704002702060596,Downtrend,2,1,Downtrend,Downtrend,Sideways
2021-02-09,0.0361585189470639,0.1086350974930361,68.765,67.2125925925926,1.7816643381337087,1.6664420469203507,12.813292440192534,2.7199999999999966,1161696.6,0.9221779593742462,Uptrend,2,1,Uptrend,Uptrend,Sideways
2021-02-09,-0.0300139137348439,-0.0877936320019938,149.56300000000002,152.44,-4.53151213353388,-4.611499975017432,22.723943690348,4.437857142857142,1162089.95,0.8139266672085066,Sideways,2,1,Sideways,Sideways,Uptrend
2021-02-09,0.0657537480816905,0.0075892857142858,87.9835,87.2825925925926,1.1221598888199935,0.9288322789752262,11.71938043988402,3.687142857142855,1197307.25,0.9554874072632568,Downtrend,2,1,Sideways,Downtrend,Downtrend
2021-02-09,-0.022400424150043,-0.1076764866009316,152.9205,155.7425925925926,-3.027318540676589,-2.58475732595556,15.779504228086807,5.222142857142856,1214956.9,0.8085126311888101,Sideways,2,1,Sideways,Sideways,Sideways
2021-02-09,-0.0073105581329958,-0.0808383233532933,71.6545,73.21407407407408,-1.382117039338354,-1.3728461799884275,5.794189103612524,2.012857142857141,1178321.45,1.0214733848730329,Uptrend,2,1,Uptrend,Uptrend,Sideways
2021-02-09,-0.031130160162418,-0.0584237641126822,86.441,88.37703703703703,-2.391313547350848,-2.361856865947599,14.53806850270928,2.5735714285714257,1187691.9,1.0730804849304774,Downtrend,2,1,Sideways,Uptrend,Uptrend
2021-02-09,0.0972499615916422,0.1853275370143024,65.47650000000002,64.07925925925926,2.8365319178045496,2.18768346284992,16.634570343904784,1.8471428571428568,1177679.35,1.0818046525142857,Sideways,2,1,Sideways,Sideways,Sideways
2021-02-09,-0.0013579268982687,0.0484733277889983,89.763,88.58703703703704,1.0119639244696117,1.2990803494807797,7.456011068435458,2.795714285714285,1207443.85,1.187298274781059,Sideways,2,1,Downtrend,Sideways,Downtrend
2021-02-10,-0.0294117647058824,-0.0869565217391304,71.3245,73.07428571428571,-1.427268289763674,-1.3837306019434772,4.607444319565445,1.960714285714284,1181039.8,0.971144240863009,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-10,-0.0425315720714183,-0.0522988505747126,68.2185,68.44464285714285,-0.721241920988831,-0.3836086780737104,8.051238806282498,1.7300000000000009,1151908.55,1.0807663507663,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-10,-0.0358769931662869,-0.0766797556719023,86.0895,88.24392857142857,-2.209278610056004,-2.33134121476928,13.742721556863016,2.52785714285714,1197627.65,1.0716161100102972,Sideways,2,2,Downtrend,Sideways,Uptrend
2021-02-10,0.0146689019279127,0.0820917759237185,68.951,67.63464285714285,1.929983462722064,1.8851811854748663,11.268638548504526,3.4457142857142853,1229724.4,0.8546467810185763,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-10,-0.0227954409118177,0.0357653791130185,66.24199999999999,65.4575,0.5677112972031324,0.800908335886695,5.304974428233429,1.672857142857144,1229475.4,0.8827008657513603,Sideways,2,2,Sideways,Downtrend,Downtrend
2021-02-10,-0.018431679041292,-0.0568245822642217,152.46650000000002,155.56285714285715,-2.8007222432477192,-2.627950309413992,14.48782734065503,5.217857142857142,1231773.65,1.2647505830048686,Downtrend,2,2,Sideways,Sideways,Sideways
2021-02-10,-0.102681897193941,-0.1186047929751815,161.975,164.29857142857142,-6.035535628958684,-4.300984264903724,36.67614971469504,5.76714285714286,1193886.8,0.8696796044650129,Downtrend,2,2,Downtrend,Downtrend,Downtrend
2021-02-10,0.0487586669648847,0.0732433051041427,89.998,88.615,2.225375093019196,1.8386514201086253,11.285840966263294,2.3992857142857145,1202523.35,1.190136557431504,Downtrend,2,2,Downtrend,Downtrend,Downtrend
2021-02-10,0.0907960199004975,0.1727734688419364,165.2355,161.13714285714286,5.488321734194115,5.224977949356072,40.99683724059109,5.906428571428573,1198202.65,1.0650326970984416,Sideways,2,2,Downtrend,Downtrend,Downtrend
2021-02-10,0.0515769504387004,-0.0296498905908096,87.848,87.33285714285715,1.0628414054603894,0.9556341042722588,11.297147101440174,3.674999999999998,1188523.3,0.8484452934157874,Sideways,2,2,Downtrend,Sideways,Downtrend
2021-02-10,-0.0109617643220669,-0.0452254976064498,78.042,78.58535714285713,-1.1790998526319356,-1.065093775736417,7.68005043843084,2.0757142857142847,1215087.3,1.192581800501083,Downtrend,2,2,Downtrend,Downtrend,Sideways
2021-02-10,0.0660240464344941,0.0701279783581312,98.0165,98.16678571428572,0.3118649745426012,-0.0178983331817087,7.616096803896085,3.212142857142858,1303591.7,1.2423046265176436,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-10,0.0953632148377126,0.1803797468354431,66.018,64.32178571428571,2.81595879041717,2.31333852836337,16.473563382775346,1.7757142857142862,1197868.5,1.2647505830048686,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-10,0.0338136681409615,0.1298924060502104,69.1815,67.4,1.8212488845506272,1.697403414446406,12.4364372965725,2.6471428571428555,1163031.7,0.8622172551272679,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-10,-0.0215492137449039,-0.0318597184489998,122.627,122.21107142857144,-0.8490223894150688,0.087085095155546,15.141555784626206,4.029285714285714,1205886.65,1.0236982057973691,Sideways,2,2,Sideways,Sideways,Sideways
2021-02-10,0.1064968623108157,-0.0049792531120331,58.392,59.61035714285714,-0.4286312992272201,-0.9441637316769133,10.226048061072689,2.3092857142857146,1323065.45,1.0912203927628827,Uptrend,2,2,Uptrend,Uptrend,Uptrend
2021-02-10,-0.0413178210285962,0.0480209200047545,89.965,88.57214285714285,0.8071520882400876,1.200694697232641,5.506474657881853,2.674285714285713,1195029.3,0.7375961409481759,Sideways,2,2,Sideways,Downtrend,Sideways
2021-02-10,0.0143789941650458,-0.0994696595954612,148.7565,152.21107142857142,-4.236612108202536,-4.536522401654453,19.552622761207942,4.7457142857142856,1142436.65,0.7612667188154372,Uptrend,2,2,Sideways,Sideways,Sideways
2021-02-10,0.0028511087645195,0.0321704162591021,94.9945,93.805,1.078419143617964,1.1717197308574026,3.887696652666932,2.3857142857142883,1178894.95,1.0610614626858823,Downtrend,2,2,Downtrend,Downtrend,Downtrend
2021-02-10,0.0427191049330393,-0.0255069708491761,61.3325,61.784642857142856,0.0161689031943694,-0.2526837142988392,4.793256227572016,1.602142857142857,1192094.0,0.9264126822213684,Uptrend,2,2,Sideways,Sideways,Sideways
2021-02-11,-0.1068862465823107,-0.1603801781337795,160.6335,163.47655172413792,-6.7628385764948575,-4.79335512722195,40.99683724059109,5.745714285714287,1191554.0,1.221592978580912,Sideways,2,3,Downtrend,Downtrend,Downtrend
2021-02-11,0.0106057035116662,-0.0756628583746497,85.73850000000002,88.15827586206898,-1.952934672174792,-2.2556599062503824,12.214085225457126,2.439285714285712,1210417.6,1.0716161100102972,Sideways,2,3,Sideways,Downtrend,Sideways
2021-02-11,0.0485082200121775,0.0789473684210524,98.3945,98.34448275862069,0.6466782890259424,0.1150169912598214,8.660059316680332,2.952142857142858,1292460.65,0.8297807751439087,Sideways,2,3,Uptrend,Uptrend,Uptrend
2021-02-11,-0.0222222222222222,0.0334374638435726,90.084,88.59793103448277,0.7292265517270522,1.1064010681315235,4.449359031307125,2.6392857142857125,1191820.7,0.8618653795826839,Sideways,2,3,Sideways,Sideways,Downtrend
2021-02-11,-0.0072388831437435,-0.0487986128313103,77.845,78.52379310344828,-1.1038187357065397,-1.0728387677304416,7.31428019266707,1.9664285714285703,1194349.75,0.7324010408173988,Downtrend,2,3,Downtrend,Downtrend,Downtrend
2021-02-11,0.0661878608646668,0.1133823529411763,69.3365,67.91310344827586,2.21404008352944,1.9509529650857813,12.735325259830772,3.642142857142858,1257806.05,1.22774651942563,Uptrend,2,3,Uptrend,Uptrend,Uptrend
2021-02-11,0.0476588628762542,-0.0423627033518944,87.654,87.34586206896553,0.926078019290216,0.9497228872758504,10.733874760235494,3.7049999999999983,1197121.95,1.2647505830048686,Sideways,2,3,Sideways,Downtrend,Sideways
2021-02-11,0.0930885933695448,-0.0448445171849427,58.25500000000001,59.567241379310346,-0.4159788344062747,-0.8385267522227856,9.903606998409586,2.2600000000000007,1334804.9,1.104089444082802,Uptrend,2,3,Uptrend,Uptrend,Uptrend
